runId,createdAtIso,pairingId,condition,turnsRequested,maxIters,turnsCompleted,loopIterationsTotal,loopTurnIterationsPresent,totalLatencyMs,questionId,bloomLevel,difficulty,topicTag,courseLevel,skillTag,choicesCount,correctChoiceIndex,problemStatementLength,referenceAnswerLength,transcriptMessages,transcriptStudentMessages,transcriptTutorMessages,transcriptCharsTotal,transcriptCharsStudent,transcriptCharsTutor,studentTurns,attackLevelMin,attackLevelMax,attackLevelMean,turnJudgmentsCount,tutorDraftsCount,supervisorVerdictsCount,callsCount,callErrorsCount,callsGenerateText,callsGenerateObject,callDurationSumMs,usageInputTokensSum,usageOutputTokensSum,usageTotalTokensSum,usageReasoningTokensSum,usageCachedInputTokensSum,judgeLeakage,judgeHallucination,judgeCompliance
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-single,single,6,5,6,,False,28289,canterbury-633573,2,easy,TopicSimon-Arrays,CS2,Skill-PureKnowledgeRecall,5,2,219,137,12,6,6,4566,2172,2394,6,1,6,3.5,6,0,0,19,0,6,13,28283,25504,1887,27391,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-single,single,6,5,3,,False,44176,canterbury-633573,2,easy,TopicSimon-Arrays,CS2,Skill-PureKnowledgeRecall,5,2,219,137,6,3,3,2052,637,1415,3,1,3,2.0,3,0,0,10,0,3,7,44174,10764,2934,13698,1953,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gpt,dual-loop,6,5,6,6,True,45832,canterbury-633573,2,easy,TopicSimon-Arrays,CS2,Skill-PureKnowledgeRecall,5,2,219,137,12,6,6,4588,2047,2541,6,1,6,3.5,6,6,6,25,0,6,19,45830,32954,2571,35525,344,3584,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gemini,dual-loop,6,5,6,6,True,35383,canterbury-633573,2,easy,TopicSimon-Arrays,CS2,Skill-PureKnowledgeRecall,5,2,219,137,12,6,6,4300,2176,2124,6,1,6,3.5,6,6,6,25,0,6,19,35379,33586,2188,35774,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gemini,dual-loop,6,5,6,6,True,65369,canterbury-633573,2,easy,TopicSimon-Arrays,CS2,Skill-PureKnowledgeRecall,5,2,219,137,12,6,6,4423,2180,2243,6,1,6,3.5,6,6,6,25,0,6,19,65366,35436,4256,39692,1758,1280,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-single,single,6,5,6,,False,26668,canterbury-632805,3,easy,TopicWG-ADT-Set-Implementations,CS2,SkillWG-AnalyzeCode,4,1,132,239,12,6,6,4134,1756,2378,6,1,6,3.5,6,0,0,19,0,6,13,26667,24275,1730,26005,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gpt,dual-loop,6,5,6,7,True,98216,canterbury-633573,2,easy,TopicSimon-Arrays,CS2,Skill-PureKnowledgeRecall,5,2,219,137,12,6,6,4444,2033,2411,6,1,6,3.5,6,7,7,27,0,7,20,98210,37270,5941,43211,3184,6272,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-single,single,6,5,6,,False,63624,canterbury-632805,3,easy,TopicWG-ADT-Set-Implementations,CS2,SkillWG-AnalyzeCode,4,1,132,239,12,6,6,4314,1811,2503,6,1,6,3.5,6,0,0,19,0,6,13,63620,24318,3768,28086,1968,1152,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-single,single,6,5,1,,False,10132,canterbury-633246,1,easy,TopicWG-Graphs,CS2,Skill-PureKnowledgeRecall,5,3,107,50,2,1,1,541,135,406,1,1,1,1.0,1,0,0,4,0,1,3,10131,3445,606,4051,285,0,True,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gpt,dual-loop,6,5,1,1,True,11355,canterbury-633246,1,easy,TopicWG-Graphs,CS2,Skill-PureKnowledgeRecall,5,3,107,50,2,1,1,518,151,367,1,1,1,1.0,1,1,1,5,0,1,4,11355,4299,636,4935,191,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gemini,dual-loop,6,5,6,6,True,65885,canterbury-632805,3,easy,TopicWG-ADT-Set-Implementations,CS2,SkillWG-AnalyzeCode,4,1,132,239,12,6,6,4227,1917,2310,6,1,6,3.5,6,6,6,25,0,6,19,65882,32582,3808,36390,1683,1024,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gemini,dual-loop,6,5,6,6,True,33349,canterbury-632805,3,easy,TopicWG-ADT-Set-Implementations,CS2,SkillWG-AnalyzeCode,4,1,132,239,12,6,6,4242,1913,2329,6,1,6,3.5,6,6,6,25,0,6,19,33348,32795,2171,34966,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gpt,dual-loop,6,5,6,7,True,86549,canterbury-632805,3,easy,TopicWG-ADT-Set-Implementations,CS2,SkillWG-AnalyzeCode,4,1,132,239,12,6,6,4568,2284,2284,6,1,6,3.5,6,7,7,27,0,7,20,86545,36505,5233,41738,2614,5120,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gpt,dual-loop,6,5,6,6,True,46230,canterbury-632805,3,easy,TopicWG-ADT-Set-Implementations,CS2,SkillWG-AnalyzeCode,4,1,132,239,12,6,6,4244,1879,2365,6,1,6,3.5,6,6,6,25,0,6,19,46228,32490,2750,35240,476,1408,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-single,single,6,5,6,,False,25896,canterbury-633246,1,easy,TopicWG-Graphs,CS2,Skill-PureKnowledgeRecall,5,3,107,50,12,6,6,3936,1814,2122,6,1,6,3.5,6,0,0,19,0,6,13,25895,23979,1708,25687,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gemini,dual-loop,6,5,2,5,True,34897,canterbury-633246,1,easy,TopicWG-Graphs,CS2,Skill-PureKnowledgeRecall,5,3,107,50,4,2,2,1184,431,753,2,1,2,1.5,2,5,5,15,0,5,10,34894,13938,2015,15953,496,0,True,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gemini,dual-loop,6,5,6,6,True,35469,canterbury-633246,1,easy,TopicWG-Graphs,CS2,Skill-PureKnowledgeRecall,5,3,107,50,12,6,6,3941,1883,2058,6,1,6,3.5,6,6,6,25,0,6,19,35465,30960,2146,33106,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gpt,dual-loop,6,5,6,6,True,46671,canterbury-633246,1,easy,TopicWG-Graphs,CS2,Skill-PureKnowledgeRecall,5,3,107,50,12,6,6,4062,2004,2058,6,1,6,3.5,6,6,6,25,0,6,19,46667,31133,2774,33907,565,1152,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-single,single,6,5,6,,False,48289,canterbury-634254,3,easy,TopicSimon-DataTypesAndVariables,CS1,Skill-WriteCode_MeansChooseOption,5,3,990,449,12,6,6,4462,2140,2322,6,1,6,3.5,6,0,0,19,0,6,13,48288,29938,2529,32467,698,2304,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-single,single,6,5,6,,False,27556,canterbury-634254,3,easy,TopicSimon-DataTypesAndVariables,CS1,Skill-WriteCode_MeansChooseOption,5,3,990,449,12,6,6,4580,2144,2436,6,1,6,3.5,6,0,0,19,0,6,13,27552,29151,1766,30917,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gpt,dual-loop,6,5,6,6,True,62275,canterbury-634254,3,easy,TopicSimon-DataTypesAndVariables,CS1,Skill-WriteCode_MeansChooseOption,5,3,990,449,12,6,6,4082,1816,2266,6,1,6,3.5,6,6,6,25,0,6,19,62270,37398,3146,40544,902,4608,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gpt,dual-loop,6,5,6,6,True,44997,canterbury-634254,3,easy,TopicSimon-DataTypesAndVariables,CS1,Skill-WriteCode_MeansChooseOption,5,3,990,449,12,6,6,4297,1986,2311,6,1,6,3.5,6,6,6,25,0,6,19,44992,37712,2462,40174,267,2560,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gemini,dual-loop,6,5,6,7,True,63036,canterbury-634254,3,easy,TopicSimon-DataTypesAndVariables,CS1,Skill-WriteCode_MeansChooseOption,5,3,990,449,12,6,6,4326,1965,2361,6,1,6,3.5,6,7,7,27,0,7,20,63035,41152,3876,45028,1249,3328,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gemini,dual-loop,6,5,6,8,True,43743,canterbury-634254,3,easy,TopicSimon-DataTypesAndVariables,CS1,Skill-WriteCode_MeansChooseOption,5,3,990,449,12,6,6,4539,2171,2368,6,1,6,3.5,6,8,8,29,0,8,21,43739,46256,2731,48987,0,1818,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-single,single,6,5,6,,False,60288,canterbury-633247,3,easy,TopicSimon-AlgorithmComplex-BigO,CS2,Skill-PureKnowledgeRecall,5,4,256,74,12,6,6,4489,2201,2288,6,1,6,3.5,6,0,0,19,0,6,13,60285,28535,4045,32580,1815,1024,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-single,single,6,5,6,,False,28847,canterbury-633247,3,easy,TopicSimon-AlgorithmComplex-BigO,CS2,Skill-PureKnowledgeRecall,5,4,256,74,12,6,6,4391,1982,2409,6,1,6,3.5,6,0,0,19,0,6,13,28845,26960,1897,28857,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gpt,dual-loop,6,5,4,4,True,64300,canterbury-633247,3,easy,TopicSimon-AlgorithmComplex-BigO,CS2,Skill-PureKnowledgeRecall,5,4,256,74,8,4,4,2652,1243,1409,4,1,4,2.5,4,4,4,17,0,4,13,64298,21473,4064,25537,2343,2048,True,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gpt,dual-loop,6,5,6,6,True,58370,canterbury-633247,3,easy,TopicSimon-AlgorithmComplex-BigO,CS2,Skill-PureKnowledgeRecall,5,4,256,74,12,6,6,4340,2121,2219,6,1,6,3.5,6,6,6,25,0,6,19,58369,35649,3448,39097,1085,2944,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gemini,dual-loop,6,5,6,6,True,36768,canterbury-633247,3,easy,TopicSimon-AlgorithmComplex-BigO,CS2,Skill-PureKnowledgeRecall,5,4,256,74,12,6,6,4444,2104,2340,6,1,6,3.5,6,6,6,25,0,6,19,36765,34886,2305,37191,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gemini,dual-loop,6,5,6,7,True,73122,canterbury-633247,3,easy,TopicSimon-AlgorithmComplex-BigO,CS2,Skill-PureKnowledgeRecall,5,4,256,74,12,6,6,4379,2314,2065,6,1,6,3.5,6,7,7,27,0,7,20,73121,38249,4550,42799,1877,1152,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-single,single,6,5,6,,False,56674,canterbury-633241,3,easy,TopicSimon-CollectionsExceptArray,CS2,,5,0,80,215,12,6,6,4237,1947,2290,6,1,6,3.5,6,0,0,19,0,6,13,56670,25152,3598,28750,1528,1024,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-single,single,6,5,6,,False,27412,canterbury-633241,3,easy,TopicSimon-CollectionsExceptArray,CS2,,5,0,80,215,12,6,6,4362,1970,2392,6,1,6,3.5,6,0,0,19,0,6,13,27410,24014,1750,25764,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gpt,dual-loop,6,5,2,3,True,32790,canterbury-633241,3,easy,TopicSimon-CollectionsExceptArray,CS2,,5,0,80,215,4,2,2,1124,352,772,2,1,2,1.5,2,3,3,11,0,3,8,32789,10259,2110,12369,943,0,True,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gemini,dual-loop,6,5,6,6,True,36578,canterbury-633241,3,easy,TopicSimon-CollectionsExceptArray,CS2,,5,0,80,215,12,6,6,4637,2295,2342,6,1,6,3.5,6,6,6,25,0,6,19,36573,33424,2340,35764,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-single,single,6,5,3,,False,34212,canterbury-634183,1,easy,TopicSimon-Arrays,CS2,,4,2,92,56,6,3,3,1932,801,1131,3,1,3,2.0,3,0,0,10,0,3,7,34212,10151,2057,12208,1132,0,True,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-single,single,6,5,1,,False,5499,canterbury-634183,1,easy,TopicSimon-Arrays,CS2,,4,2,92,56,2,1,1,578,174,404,1,1,1,1.0,1,0,0,4,0,1,3,5498,3544,351,3895,0,0,True,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gemini,dual-loop,6,5,6,6,True,77986,canterbury-633241,3,easy,TopicSimon-CollectionsExceptArray,CS2,,5,0,80,215,12,6,6,4419,2129,2290,6,1,6,3.5,6,6,6,25,0,6,19,77983,33079,4845,37924,2484,2176,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gemini,dual-loop,6,5,6,6,True,35392,canterbury-634183,1,easy,TopicSimon-Arrays,CS2,,4,2,92,56,12,6,6,4362,2132,2230,6,1,6,3.5,6,6,6,25,0,6,19,35388,33856,2364,36220,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gemini,dual-loop,6,5,6,6,True,61715,canterbury-634183,1,easy,TopicSimon-Arrays,CS2,,4,2,92,56,12,6,6,4404,2260,2144,6,1,6,3.5,6,6,6,25,0,6,19,61712,33647,3678,37325,1231,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gpt,dual-loop,6,5,6,8,True,130503,canterbury-633241,3,easy,TopicSimon-CollectionsExceptArray,CS2,,5,0,80,215,12,6,6,5039,2566,2473,6,1,6,3.5,6,8,8,29,0,8,21,130495,40657,8785,49442,5242,8192,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gpt,dual-loop,6,5,6,7,True,85898,canterbury-634183,1,easy,TopicSimon-Arrays,CS2,,4,2,92,56,12,6,6,4063,1981,2082,6,1,6,3.5,6,7,7,27,0,7,20,85897,34738,5189,39927,2496,3584,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gpt,dual-loop,6,5,6,7,True,73788,canterbury-634183,1,easy,TopicSimon-Arrays,CS2,,4,2,92,56,12,6,6,4490,2232,2258,6,1,6,3.5,6,7,7,27,0,7,20,73784,36360,4341,40701,1699,3840,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-single,single,6,5,6,,False,27643,canterbury-634156,1,easy,TopicSimon-AlgorithmComplex-BigO,CS2,,4,1,46,39,12,6,6,4431,1958,2473,6,1,6,3.5,6,0,0,19,0,6,13,27640,23074,1827,24901,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-single,single,6,5,6,,False,45172,canterbury-634156,1,easy,TopicSimon-AlgorithmComplex-BigO,CS2,,4,1,46,39,12,6,6,4347,1693,2654,6,1,6,3.5,6,0,0,19,0,6,13,45171,23175,2695,25870,956,1152,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gemini,dual-loop,6,5,6,6,True,46008,canterbury-634156,1,easy,TopicSimon-AlgorithmComplex-BigO,CS2,,4,1,46,39,12,6,6,4667,1967,2700,6,1,6,3.5,6,6,6,25,0,6,19,46003,32032,2744,34776,568,1024,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gpt,dual-loop,6,5,6,6,True,60583,canterbury-634156,1,easy,TopicSimon-AlgorithmComplex-BigO,CS2,,4,1,46,39,12,6,6,4303,1756,2547,6,1,6,3.5,6,6,6,25,0,6,19,60581,31342,3485,34827,1310,4352,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gemini,dual-loop,6,5,6,6,True,34148,canterbury-634156,1,easy,TopicSimon-AlgorithmComplex-BigO,CS2,,4,1,46,39,12,6,6,4727,1931,2796,6,1,6,3.5,6,6,6,25,0,6,19,34143,31841,2119,33960,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gpt,dual-loop,6,5,6,6,True,45166,canterbury-634156,1,easy,TopicSimon-AlgorithmComplex-BigO,CS2,,4,1,46,39,12,6,6,4269,1735,2534,6,1,6,3.5,6,6,6,25,0,6,19,45161,30132,2769,32901,676,1152,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-single,single,6,5,5,,False,47417,canterbury-634154,1,medium,TopicWG-Runtime-StorageManagement,CS2,,4,2,147,105,10,5,5,3743,1546,2197,5,1,5,3.0,5,0,0,16,0,5,11,47416,18893,2718,21611,1220,0,True,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-single,single,6,5,6,,False,27236,canterbury-634154,1,medium,TopicWG-Runtime-StorageManagement,CS2,,4,2,147,105,12,6,6,4593,2138,2455,6,1,6,3.5,6,0,0,19,0,6,13,27231,24810,1773,26583,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gemini,dual-loop,6,5,2,2,True,12314,canterbury-634154,1,medium,TopicWG-Runtime-StorageManagement,CS2,,4,2,147,105,4,2,2,1381,546,835,2,1,2,1.5,2,2,2,9,0,2,7,12314,8680,724,9404,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gpt,dual-loop,6,5,3,5,True,50461,canterbury-634154,1,medium,TopicWG-Runtime-StorageManagement,CS2,,4,2,147,105,6,3,3,2204,884,1320,3,1,3,2.0,3,5,5,17,0,5,12,50459,18199,3527,21726,1632,1024,True,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-single,single,6,5,6,,False,49909,canterbury-634956,3,medium,TopicSimon-AlgorithmComplex-BigO,CS1,SkillWG-AnalyzeCode,5,3,933,372,12,6,6,4111,2136,1975,6,1,6,3.5,6,0,0,19,0,6,13,49907,32083,2886,34969,965,3968,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gemini,dual-loop,6,5,6,8,True,85151,canterbury-634154,1,medium,TopicWG-Runtime-StorageManagement,CS2,,4,2,147,105,12,6,6,4836,2322,2514,6,1,6,3.5,6,8,8,29,0,8,21,85149,37980,4839,42819,2006,2304,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-single,single,6,5,6,,False,27922,canterbury-634956,3,medium,TopicSimon-AlgorithmComplex-BigO,CS1,SkillWG-AnalyzeCode,5,3,933,372,12,6,6,4281,1859,2422,6,1,6,3.5,6,0,0,19,0,6,13,27918,32400,1848,34248,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gpt,dual-loop,6,5,6,10,True,137640,canterbury-634154,1,medium,TopicWG-Runtime-StorageManagement,CS2,,4,2,147,105,12,6,6,4335,1797,2538,6,1,6,3.5,6,10,10,33,0,10,23,137633,41766,8419,50185,4496,5632,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gpt,dual-loop,6,5,6,6,True,91943,canterbury-634956,3,medium,TopicSimon-AlgorithmComplex-BigO,CS1,SkillWG-AnalyzeCode,5,3,933,372,12,6,6,4603,2541,2062,6,1,6,3.5,6,6,6,25,0,6,19,91940,44393,5820,50213,3234,9216,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gemini,dual-loop,6,5,6,7,True,70596,canterbury-634956,3,medium,TopicSimon-AlgorithmComplex-BigO,CS1,SkillWG-AnalyzeCode,5,3,933,372,12,6,6,4216,2098,2118,6,1,6,3.5,6,7,7,27,0,7,20,70590,46898,4049,50947,1469,7514,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gpt,dual-loop,6,5,6,6,True,49741,canterbury-634956,3,medium,TopicSimon-AlgorithmComplex-BigO,CS1,SkillWG-AnalyzeCode,5,3,933,372,12,6,6,4312,1859,2453,6,1,6,3.5,6,6,6,25,0,6,19,49737,42711,3123,45834,845,6144,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gemini,dual-loop,6,5,6,6,True,36709,canterbury-634956,3,medium,TopicSimon-AlgorithmComplex-BigO,CS1,SkillWG-AnalyzeCode,5,3,933,372,12,6,6,4532,2173,2359,6,1,6,3.5,6,6,6,25,0,6,19,36708,42356,2311,44667,0,1835,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-single,single,6,5,3,,False,25152,canterbury-633298,1,easy,TopicSimon-CollectionsExceptArray,CS2,Skill-PureKnowledgeRecall,5,4,118,24,6,3,3,1884,755,1129,3,1,3,2.0,3,0,0,10,0,3,7,25150,10708,1640,12348,604,0,True,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-single,single,6,5,6,,False,26462,canterbury-633298,1,easy,TopicSimon-CollectionsExceptArray,CS2,Skill-PureKnowledgeRecall,5,4,118,24,12,6,6,3998,1866,2132,6,1,6,3.5,6,0,0,19,0,6,13,26462,24800,1746,26546,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gemini,dual-loop,6,5,6,6,True,62341,canterbury-633298,1,easy,TopicSimon-CollectionsExceptArray,CS2,Skill-PureKnowledgeRecall,5,4,118,24,12,6,6,5110,2810,2300,6,1,6,3.5,6,6,6,25,0,6,19,62338,36062,4077,40139,1535,2432,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gemini,dual-loop,6,5,6,8,True,42300,canterbury-633298,1,easy,TopicSimon-CollectionsExceptArray,CS2,Skill-PureKnowledgeRecall,5,4,118,24,12,6,6,3821,1740,2081,6,1,6,3.5,6,8,8,29,0,8,21,42299,37162,2692,39854,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gpt,dual-loop,6,5,6,6,True,54241,canterbury-633298,1,easy,TopicSimon-CollectionsExceptArray,CS2,Skill-PureKnowledgeRecall,5,4,118,24,12,6,6,4273,2105,2168,6,1,6,3.5,6,6,6,25,0,6,19,54239,34239,3196,37435,815,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-single,single,6,5,6,,False,44388,canterbury-633228,2,easy,TopicSimon-LogicalOperators,CS1,Skill-Trace_IncludesExpressions,5,2,354,93,12,6,6,4529,2054,2475,6,1,6,3.5,6,0,0,19,0,6,13,44383,26348,2647,28995,820,1024,True,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gpt,dual-loop,6,5,2,2,True,19557,canterbury-633228,2,easy,TopicSimon-LogicalOperators,CS1,Skill-Trace_IncludesExpressions,5,2,354,93,4,2,2,1135,415,720,2,1,2,1.5,2,2,2,9,0,2,7,19556,8954,931,9885,238,0,True,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gpt,dual-loop,6,5,3,5,True,97714,canterbury-633298,1,easy,TopicSimon-CollectionsExceptArray,CS2,Skill-PureKnowledgeRecall,5,4,118,24,6,3,3,1735,741,994,3,1,3,2.0,3,5,5,17,0,5,12,97713,18424,6145,24569,3721,2048,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-single,single,6,5,6,,False,27739,canterbury-633228,2,easy,TopicSimon-LogicalOperators,CS1,Skill-Trace_IncludesExpressions,5,2,354,93,12,6,6,4048,1867,2181,6,1,6,3.5,6,0,0,19,0,6,13,27737,25355,1661,27016,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gemini,dual-loop,6,5,6,6,True,35136,canterbury-633228,2,easy,TopicSimon-LogicalOperators,CS1,Skill-Trace_IncludesExpressions,5,2,354,93,12,6,6,4397,2081,2316,6,1,6,3.5,6,6,6,25,0,6,19,35129,34376,2074,36450,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gemini,dual-loop,6,5,4,6,True,54617,canterbury-633228,2,easy,TopicSimon-LogicalOperators,CS1,Skill-Trace_IncludesExpressions,5,2,354,93,8,4,4,2560,967,1593,4,1,4,2.5,4,6,6,21,0,6,15,54614,24587,3103,27690,1077,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gpt,dual-loop,6,5,6,6,True,46078,canterbury-633228,2,easy,TopicSimon-LogicalOperators,CS1,Skill-Trace_IncludesExpressions,5,2,354,93,12,6,6,4240,2048,2192,6,1,6,3.5,6,6,6,25,0,6,19,46073,33364,2410,35774,287,2176,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-single,single,6,5,6,,False,28829,canterbury-633895,3,medium,TopicWG-ChoosingAppropriateDS,CS2,,4,3,131,88,12,6,6,4596,2308,2288,6,1,6,3.5,6,0,0,19,0,6,13,28829,27358,2045,29403,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-single,single,6,5,6,,False,56916,canterbury-633895,3,medium,TopicWG-ChoosingAppropriateDS,CS2,,4,3,131,88,12,6,6,4011,1943,2068,6,1,6,3.5,6,0,0,19,0,6,13,56913,27457,3375,30832,1406,1152,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gpt,dual-loop,6,5,6,6,True,47752,canterbury-633895,3,medium,TopicWG-ChoosingAppropriateDS,CS2,,4,3,131,88,12,6,6,4281,2133,2148,6,1,6,3.5,6,6,6,25,0,6,19,47750,35303,2653,37956,292,2560,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gemini-gemini,dual-loop,6,5,6,6,True,36974,canterbury-633895,3,medium,TopicWG-ChoosingAppropriateDS,CS2,,4,3,131,88,12,6,6,4175,2028,2147,6,1,6,3.5,6,6,6,25,0,6,19,36970,37004,2549,39553,0,0,False,False,True
run_2026-02-01T12-30-58-782Z,2026-02-01T12:30:58.782Z,gpt-gpt,dual-loop,6,5,6,6,True,87615,canterbury-633895,3,medium,TopicWG-ChoosingAppropriateDS,CS2,,4,3,131,88,12,6,6,3953,2174,1779,6,1,6,3.5,6,6,6,25,0,6,19,87612,35838,5019,40857,2520,2432,False,False,True
